"","Sdate","Cosit","LaneNumber","LaneDescription","LaneDirection","DirectionDescription","Volume","Flags","Flag.Text","AvgSpeed","PmlHGV","Class2Volume"
"2956","21/02/18 12:00",1083,4,"SB_OS",2,"South",544,0,NA,16060,20,521
"2957","21/02/18 12:00",1083,5,"SB_MID",2,"South",584,0,NA,15832,36,550
"2958","21/02/18 12:00",1083,6,"SB_NS",2,"South",718,0,NA,14815,67,654
"2959","21/02/18 13:00",1083,1,"NB_NS",1,"North",605,0,NA,13849,66,552
"2960","21/02/18 13:00",1083,2,"NB_MID",1,"North",593,0,NA,14703,78,534
"2961","21/02/18 13:00",1083,3,"NB_OS",1,"North",481,0,NA,15548,42,458
"2962","21/02/18 13:00",1083,4,"SB_OS",2,"South",513,0,NA,15998,18,483
"2963","21/02/18 13:00",1083,5,"SB_MID",2,"South",579,0,NA,15729,45,533
"2964","21/02/18 13:00",1083,6,"SB_NS",2,"South",765,0,NA,14484,76,692
"2965","21/02/18 14:00",1083,1,"NB_NS",1,"North",627,0,NA,13848,85,561
"2966","21/02/18 14:00",1083,2,"NB_MID",1,"North",566,0,NA,14768,39,534
"2967","21/02/18 14:00",1083,3,"NB_OS",1,"North",476,0,NA,15558,40,451
"2968","21/02/18 14:00",1083,4,"SB_OS",2,"South",558,0,NA,15953,39,525
"2969","21/02/18 14:00",1083,5,"SB_MID",2,"South",632,0,NA,15395,35,589
"2970","21/02/18 14:00",1083,6,"SB_NS",2,"South",856,0,NA,14643,50,790
"2971","21/02/18 15:00",1083,1,"NB_NS",1,"North",774,0,NA,12969,67,698
"2972","21/02/18 15:00",1083,2,"NB_MID",1,"North",574,0,NA,14297,57,535
"2973","21/02/18 15:00",1083,3,"NB_OS",1,"North",594,0,NA,15015,40,567
"2974","21/02/18 15:00",1083,4,"SB_OS",2,"South",661,0,NA,15865,26,627
"2975","21/02/18 15:00",1083,5,"SB_MID",2,"South",723,0,NA,15093,28,684
"2976","21/02/18 15:00",1083,6,"SB_NS",2,"South",1060,0,NA,13968,42,1002
"2977","21/02/18 16:00",1083,1,"NB_NS",1,"North",975,0,NA,10865,50,906
"2978","21/02/18 16:00",1083,2,"NB_MID",1,"North",751,0,NA,12471,35,713
"2979","21/02/18 16:00",1083,3,"NB_OS",1,"North",787,0,NA,13464,19,768
"2980","21/02/18 16:00",1083,4,"SB_OS",2,"South",724,0,NA,15733,4,705
"2981","21/02/18 16:00",1083,5,"SB_MID",2,"South",738,0,NA,14139,22,706
"2982","21/02/18 16:00",1083,6,"SB_NS",2,"South",1405,0,NA,12233,21,1360
"2983","21/02/18 17:00",1083,1,"NB_NS",1,"North",964,0,NA,9525,30,916
"2984","21/02/18 17:00",1083,2,"NB_MID",1,"North",869,0,NA,11672,16,841
"2985","21/02/18 17:00",1083,3,"NB_OS",1,"North",930,0,NA,12278,15,911
"2986","21/02/18 17:00",1083,4,"SB_OS",2,"South",776,0,NA,14645,6,748
"2987","21/02/18 17:00",1083,5,"SB_MID",2,"South",797,0,NA,13425,9,762
"2988","21/02/18 17:00",1083,6,"SB_NS",2,"South",1293,0,NA,12010,13,1261
"2989","21/02/18 18:00",1083,1,"NB_NS",1,"North",674,0,NA,12758,18,648
"2990","21/02/18 18:00",1083,2,"NB_MID",1,"North",634,0,NA,13753,21,614
"2991","21/02/18 18:00",1083,3,"NB_OS",1,"North",690,0,NA,14418,19,675
"2992","21/02/18 18:00",1083,4,"SB_OS",2,"South",607,0,NA,15162,10,586
"2993","21/02/18 18:00",1083,5,"SB_MID",2,"South",706,0,NA,14412,11,682
"2994","21/02/18 18:00",1083,6,"SB_NS",2,"South",949,0,NA,13363,9,924
"2995","21/02/18 19:00",1083,1,"NB_NS",1,"North",413,0,NA,14730,29,390
"2996","21/02/18 19:00",1083,2,"NB_MID",1,"North",476,0,NA,15202,17,460
"2997","21/02/18 19:00",1083,3,"NB_OS",1,"North",425,0,NA,15771,5,420
"2998","21/02/18 19:00",1083,4,"SB_OS",2,"South",383,0,NA,16517,8,362
"2999","21/02/18 19:00",1083,5,"SB_MID",2,"South",555,0,NA,16087,13,532
"3000","21/02/18 19:00",1083,6,"SB_NS",2,"South",613,0,NA,15098,8,599
"3001","21/02/18 20:00",1083,1,"NB_NS",1,"North",300,0,NA,14989,13,292
"3002","21/02/18 20:00",1083,2,"NB_MID",1,"North",387,0,NA,15375,18,377
"3003","21/02/18 20:00",1083,3,"NB_OS",1,"North",255,0,NA,16231,4,253
"3004","21/02/18 20:00",1083,4,"SB_OS",2,"South",251,0,NA,17439,8,241
"3005","21/02/18 20:00",1083,5,"SB_MID",2,"South",365,0,NA,16723,5,356
"3006","21/02/18 20:00",1083,6,"SB_NS",2,"South",482,0,NA,15999,19,466
"3007","21/02/18 21:00",1083,1,"NB_NS",1,"North",245,0,NA,15546,16,235
"3008","21/02/18 21:00",1083,2,"NB_MID",1,"North",255,0,NA,15916,16,248
"3009","21/02/18 21:00",1083,3,"NB_OS",1,"North",145,0,NA,16079,0,145
"3010","21/02/18 21:00",1083,4,"SB_OS",2,"South",194,0,NA,16781,15,182
"3011","21/02/18 21:00",1083,5,"SB_MID",2,"South",345,0,NA,16253,6,333
"3012","21/02/18 21:00",1083,6,"SB_NS",2,"South",372,0,NA,15536,16,362
"3013","21/02/18 22:00",1083,1,"NB_NS",1,"North",215,0,NA,15136,47,198
"3014","21/02/18 22:00",1083,2,"NB_MID",1,"North",216,0,NA,15664,14,211
"3015","21/02/18 22:00",1083,3,"NB_OS",1,"North",128,0,NA,16228,8,127
"3016","21/02/18 22:00",1083,4,"SB_OS",2,"South",133,0,NA,17481,0,127
"3017","21/02/18 22:00",1083,5,"SB_MID",2,"South",199,0,NA,16763,15,192
"3018","21/02/18 22:00",1083,6,"SB_NS",2,"South",316,0,NA,16046,13,303
"3019","21/02/18 23:00",1083,1,"NB_NS",1,"North",102,0,NA,16261,49,95
"3020","21/02/18 23:00",1083,2,"NB_MID",1,"North",144,0,NA,16547,28,138
"3021","21/02/18 23:00",1083,3,"NB_OS",1,"North",54,0,NA,17346,0,54
"3022","21/02/18 23:00",1083,4,"SB_OS",2,"South",45,0,NA,17796,0,42
"3023","21/02/18 23:00",1083,5,"SB_MID",2,"South",122,0,NA,17482,8,119
"3024","21/02/18 23:00",1083,6,"SB_NS",2,"South",161,0,NA,16344,43,149
"3025","22/02/18 00:00",1083,1,"NB_NS",1,"North",44,0,NA,16004,0,44
"3026","22/02/18 00:00",1083,2,"NB_MID",1,"North",82,0,NA,16606,49,78
"3027","22/02/18 00:00",1083,3,"NB_OS",1,"North",20,0,NA,15931,0,20
"3028","22/02/18 00:00",1083,4,"SB_OS",2,"South",16,0,NA,17483,0,15
"3029","22/02/18 00:00",1083,5,"SB_MID",2,"South",79,0,NA,17975,13,78
"3030","22/02/18 00:00",1083,6,"SB_NS",2,"South",86,0,NA,16734,93,77
"3031","22/02/18 01:00",1083,1,"NB_NS",1,"North",27,0,NA,16029,74,24
"3032","22/02/18 01:00",1083,2,"NB_MID",1,"North",32,0,NA,17439,62,29
"3033","22/02/18 01:00",1083,3,"NB_OS",1,"North",4,0,NA,15903,0,4
"3034","22/02/18 01:00",1083,4,"SB_OS",2,"South",14,0,NA,16468,0,14
"3035","22/02/18 01:00",1083,5,"SB_MID",2,"South",52,0,NA,18237,19,49
"3036","22/02/18 01:00",1083,6,"SB_NS",2,"South",41,0,NA,15766,98,35
"3037","22/02/18 02:00",1083,1,"NB_NS",1,"North",24,0,NA,14294,42,22
"3038","22/02/18 02:00",1083,2,"NB_MID",1,"North",23,0,NA,17705,0,23
"3039","22/02/18 02:00",1083,3,"NB_OS",1,"North",3,0,NA,19445,333,2
"3040","22/02/18 02:00",1083,4,"SB_OS",2,"South",10,0,NA,15556,0,8
"3041","22/02/18 02:00",1083,5,"SB_MID",2,"South",31,0,NA,17679,65,27
"3042","22/02/18 02:00",1083,6,"SB_NS",2,"South",52,0,NA,16629,115,45
"3043","22/02/18 03:00",1083,1,"NB_NS",1,"North",35,0,NA,17357,86,32
"3044","22/02/18 03:00",1083,2,"NB_MID",1,"North",31,0,NA,17276,97,28
"3045","22/02/18 03:00",1083,3,"NB_OS",1,"North",4,0,NA,20069,0,4
"3046","22/02/18 03:00",1083,4,"SB_OS",2,"South",14,0,NA,17143,71,12
"3047","22/02/18 03:00",1083,5,"SB_MID",2,"South",36,0,NA,16381,56,34
"3048","22/02/18 03:00",1083,6,"SB_NS",2,"South",51,0,NA,16492,78,46
"3049","22/02/18 04:00",1083,1,"NB_NS",1,"North",42,0,NA,15569,48,39
"3050","22/02/18 04:00",1083,2,"NB_MID",1,"North",29,0,NA,16121,103,25
"3051","22/02/18 04:00",1083,3,"NB_OS",1,"North",12,0,NA,17431,0,12
"3052","22/02/18 04:00",1083,4,"SB_OS",2,"South",7,0,NA,17381,0,7
"3053","22/02/18 04:00",1083,5,"SB_MID",2,"South",38,0,NA,18004,26,37
"3054","22/02/18 04:00",1083,6,"SB_NS",2,"South",56,0,NA,15977,71,50
"3055","22/02/18 05:00",1083,1,"NB_NS",1,"North",153,0,NA,16042,20,146
"3056","22/02/18 05:00",1083,2,"NB_MID",1,"North",152,0,NA,16458,53,143
"3057","22/02/18 05:00",1083,3,"NB_OS",1,"North",67,0,NA,17442,15,66
"3058","22/02/18 05:00",1083,4,"SB_OS",2,"South",57,0,NA,17870,18,54
"3059","22/02/18 05:00",1083,5,"SB_MID",2,"South",111,0,NA,17327,27,103
"3060","22/02/18 05:00",1083,6,"SB_NS",2,"South",136,0,NA,16487,103,121
"3061","22/02/18 06:00",1083,1,"NB_NS",1,"North",359,0,NA,14857,58,324
"3062","22/02/18 06:00",1083,2,"NB_MID",1,"North",452,0,NA,15315,60,421
"3063","22/02/18 06:00",1083,3,"NB_OS",1,"North",406,0,NA,16023,15,400
"3064","22/02/18 06:00",1083,4,"SB_OS",2,"South",231,0,NA,17235,22,222
"3065","22/02/18 06:00",1083,5,"SB_MID",2,"South",261,0,NA,17411,27,242
"3066","22/02/18 06:00",1083,6,"SB_NS",2,"South",347,0,NA,16615,72,315
"3067","22/02/18 07:00",1083,1,"NB_NS",1,"North",839,0,NA,12693,26,799
"3068","22/02/18 07:00",1083,2,"NB_MID",1,"North",1091,0,NA,11326,24,1058
"3069","22/02/18 07:00",1083,3,"NB_OS",1,"North",1186,0,NA,11437,24,1142
"3070","22/02/18 07:00",1083,4,"SB_OS",2,"South",539,0,NA,15798,19,520
"3071","22/02/18 07:00",1083,5,"SB_MID",2,"South",574,0,NA,15239,30,540
"3072","22/02/18 07:00",1083,6,"SB_NS",2,"South",825,0,NA,14854,47,770
"3073","22/02/18 08:00",1083,1,"NB_NS",1,"North",745,0,NA,12792,48,693
"3074","22/02/18 08:00",1083,2,"NB_MID",1,"North",940,0,NA,12755,49,889
"3075","22/02/18 08:00",1083,3,"NB_OS",1,"North",1013,0,NA,12873,26,982
"3076","22/02/18 08:00",1083,4,"SB_OS",2,"South",611,0,NA,15534,28,579
"3077","22/02/18 08:00",1083,5,"SB_MID",2,"South",604,0,NA,14903,43,556
"3078","22/02/18 08:00",1083,6,"SB_NS",2,"South",941,0,NA,14044,38,888
"3079","22/02/18 09:00",1083,1,"NB_NS",1,"North",622,0,NA,13349,59,570
"3080","22/02/18 09:00",1083,2,"NB_MID",1,"North",769,0,NA,13635,60,716
"3081","22/02/18 09:00",1083,3,"NB_OS",1,"North",778,0,NA,14210,33,749
"3082","22/02/18 09:00",1083,4,"SB_OS",2,"South",451,0,NA,16586,33,421
"3083","22/02/18 09:00",1083,5,"SB_MID",2,"South",487,0,NA,16074,55,443
"3084","22/02/18 09:00",1083,6,"SB_NS",2,"South",702,0,NA,15091,73,636
"3085","22/02/18 10:00",1083,1,"NB_NS",1,"North",595,0,NA,13674,66,536
"3086","22/02/18 10:00",1083,2,"NB_MID",1,"North",647,0,NA,14707,53,601
"3087","22/02/18 10:00",1083,3,"NB_OS",1,"North",513,0,NA,15453,45,487
"3088","22/02/18 10:00",1083,4,"SB_OS",2,"South",426,0,NA,16393,47,394
"3089","22/02/18 10:00",1083,5,"SB_MID",2,"South",448,0,NA,15724,38,415
"3090","22/02/18 10:00",1083,6,"SB_NS",2,"South",597,0,NA,14842,77,539
"3091","22/02/18 11:00",1083,1,"NB_NS",1,"North",546,0,NA,13730,49,507
"3092","22/02/18 11:00",1083,2,"NB_MID",1,"North",605,0,NA,14400,63,554
"3093","22/02/18 11:00",1083,3,"NB_OS",1,"North",508,0,NA,15163,37,488
"3094","22/02/18 11:00",1083,4,"SB_OS",2,"South",451,0,NA,16408,29,422
"3095","22/02/18 11:00",1083,5,"SB_MID",2,"South",561,0,NA,15757,41,520
"3096","22/02/18 11:00",1083,6,"SB_NS",2,"South",653,0,NA,14980,57,599
"3097","22/02/18 12:00",1083,1,"NB_NS",1,"North",649,0,NA,13802,62,597
"3098","22/02/18 12:00",1083,2,"NB_MID",1,"North",611,0,NA,14689,57,570
"3099","22/02/18 12:00",1083,3,"NB_OS",1,"North",570,0,NA,15473,37,548
"3100","22/02/18 12:00",1083,4,"SB_OS",2,"South",556,0,NA,16206,22,530
"3101","22/02/18 12:00",1083,5,"SB_MID",2,"South",583,0,NA,15540,36,543
"3102","22/02/18 12:00",1083,6,"SB_NS",2,"South",714,0,NA,14853,57,655
"3103","22/02/18 13:00",1083,1,"NB_NS",1,"North",653,0,NA,13681,49,604
"3104","22/02/18 13:00",1083,2,"NB_MID",1,"North",600,0,NA,14662,52,560
"3105","22/02/18 13:00",1083,3,"NB_OS",1,"North",548,0,NA,15386,31,528
"3106","22/02/18 13:00",1083,4,"SB_OS",2,"South",501,0,NA,16225,24,466
"3107","22/02/18 13:00",1083,5,"SB_MID",2,"South",631,0,NA,15770,38,585
"3108","22/02/18 13:00",1083,6,"SB_NS",2,"South",729,0,NA,14618,56,673
"3109","22/02/18 14:00",1083,1,"NB_NS",1,"North",645,0,NA,13726,67,587
"3110","22/02/18 14:00",1083,2,"NB_MID",1,"North",503,0,NA,14922,32,484
"3111","22/02/18 14:00",1083,3,"NB_OS",1,"North",459,0,NA,15524,39,439
"3112","22/02/18 14:00",1083,4,"SB_OS",2,"South",601,0,NA,16106,23,570
"3113","22/02/18 14:00",1083,5,"SB_MID",2,"South",666,0,NA,15630,39,621
"3114","22/02/18 14:00",1083,6,"SB_NS",2,"South",853,0,NA,14572,46,797
"3115","22/02/18 15:00",1083,1,"NB_NS",1,"North",756,0,NA,12333,61,691
"3116","22/02/18 15:00",1083,2,"NB_MID",1,"North",583,0,NA,14215,60,536
"3117","22/02/18 15:00",1083,3,"NB_OS",1,"North",569,0,NA,14680,42,542
"3118","22/02/18 15:00",1083,4,"SB_OS",2,"South",664,0,NA,15950,15,635
"3119","22/02/18 15:00",1083,5,"SB_MID",2,"South",733,0,NA,15007,25,686
"3120","22/02/18 15:00",1083,6,"SB_NS",2,"South",1091,0,NA,13957,41,1031
"3121","22/02/18 16:00",1083,1,"NB_NS",1,"North",955,0,NA,12736,49,891
"3122","22/02/18 16:00",1083,2,"NB_MID",1,"North",704,0,NA,14429,41,666
"3123","22/02/18 16:00",1083,3,"NB_OS",1,"North",730,0,NA,14919,18,711
"3124","22/02/18 16:00",1083,4,"SB_OS",2,"South",757,0,NA,15571,8,734
"3125","22/02/18 16:00",1083,5,"SB_MID",2,"South",750,0,NA,14939,27,710
"3126","22/02/18 16:00",1083,6,"SB_NS",2,"South",1349,0,NA,13484,13,1313
"3127","22/02/18 17:00",1083,1,"NB_NS",1,"North",993,0,NA,11778,27,950
"3128","22/02/18 17:00",1083,2,"NB_MID",1,"North",827,0,NA,13334,19,804
"3129","22/02/18 17:00",1083,3,"NB_OS",1,"North",922,0,NA,13946,18,900
"3130","22/02/18 17:00",1083,4,"SB_OS",2,"South",684,0,NA,15599,9,659
"3131","22/02/18 17:00",1083,5,"SB_MID",2,"South",731,0,NA,14544,12,704
"3132","22/02/18 17:00",1083,6,"SB_NS",2,"South",1214,0,NA,13460,7,1191
"3133","22/02/18 18:00",1083,1,"NB_NS",1,"North",652,0,NA,13112,28,622
"3134","22/02/18 18:00",1083,2,"NB_MID",1,"North",733,0,NA,13694,19,712
"3135","22/02/18 18:00",1083,3,"NB_OS",1,"North",734,0,NA,14483,10,725
"3136","22/02/18 18:00",1083,4,"SB_OS",2,"South",588,0,NA,15600,7,568
"3137","22/02/18 18:00",1083,5,"SB_MID",2,"South",654,0,NA,14800,12,634
"3138","22/02/18 18:00",1083,6,"SB_NS",2,"South",928,0,NA,13352,9,904
"3139","22/02/18 19:00",1083,1,"NB_NS",1,"North",418,0,NA,14242,17,402
"3140","22/02/18 19:00",1083,2,"NB_MID",1,"North",515,0,NA,15086,16,499
"3141","22/02/18 19:00",1083,3,"NB_OS",1,"North",429,0,NA,15786,9,424
"3142","22/02/18 19:00",1083,4,"SB_OS",2,"South",431,0,NA,16499,5,424
"3143","22/02/18 19:00",1083,5,"SB_MID",2,"South",504,0,NA,15860,12,491
"3144","22/02/18 19:00",1083,6,"SB_NS",2,"South",675,0,NA,15179,13,655
"3145","22/02/18 20:00",1083,1,"NB_NS",1,"North",379,0,NA,14919,21,365
"3146","22/02/18 20:00",1083,2,"NB_MID",1,"North",377,0,NA,15592,19,370
"3147","22/02/18 20:00",1083,3,"NB_OS",1,"North",322,0,NA,16132,6,319
"3148","22/02/18 20:00",1083,4,"SB_OS",2,"South",277,0,NA,17045,4,267
"3149","22/02/18 20:00",1083,5,"SB_MID",2,"South",417,0,NA,16456,10,405
"3150","22/02/18 20:00",1083,6,"SB_NS",2,"South",477,0,NA,15846,17,460
"3151","22/02/18 21:00",1083,1,"NB_NS",1,"North",242,0,NA,15054,17,232
"3152","22/02/18 21:00",1083,2,"NB_MID",1,"North",266,0,NA,15897,34,254
"3153","22/02/18 21:00",1083,3,"NB_OS",1,"North",166,0,NA,16464,12,163
"3154","22/02/18 21:00",1083,4,"SB_OS",2,"South",176,0,NA,17075,6,166
"3155","22/02/18 21:00",1083,5,"SB_MID",2,"South",330,0,NA,16584,18,316
"3156","22/02/18 21:00",1083,6,"SB_NS",2,"South",431,0,NA,15338,12,416
"3157","22/02/18 22:00",1083,1,"NB_NS",1,"North",167,0,NA,15439,36,157
"3158","22/02/18 22:00",1083,2,"NB_MID",1,"North",229,0,NA,15746,22,221
"3159","22/02/18 22:00",1083,3,"NB_OS",1,"North",122,0,NA,16853,16,120
"3160","22/02/18 22:00",1083,4,"SB_OS",2,"South",154,0,NA,17738,0,154
"3161","22/02/18 22:00",1083,5,"SB_MID",2,"South",260,0,NA,17057,8,253
"3162","22/02/18 22:00",1083,6,"SB_NS",2,"South",298,0,NA,15845,20,282
"3163","22/02/18 23:00",1083,1,"NB_NS",1,"North",91,0,NA,15971,11,86
"3164","22/02/18 23:00",1083,2,"NB_MID",1,"North",147,0,NA,16527,27,141
"3165","22/02/18 23:00",1083,3,"NB_OS",1,"North",59,0,NA,17298,34,57
"3166","22/02/18 23:00",1083,4,"SB_OS",2,"South",67,0,NA,18022,0,65
"3167","22/02/18 23:00",1083,5,"SB_MID",2,"South",171,0,NA,17529,12,164
"3168","22/02/18 23:00",1083,6,"SB_NS",2,"South",176,0,NA,16375,23,167
"3169","23/02/18 00:00",1083,1,"NB_NS",1,"North",61,0,NA,16484,33,59
"3170","23/02/18 00:00",1083,2,"NB_MID",1,"North",93,0,NA,16275,32,90
"3171","23/02/18 00:00",1083,3,"NB_OS",1,"North",25,0,NA,17989,0,25
"3172","23/02/18 00:00",1083,4,"SB_OS",2,"South",30,0,NA,19037,33,26
"3173","23/02/18 00:00",1083,5,"SB_MID",2,"South",83,0,NA,17731,12,80
"3174","23/02/18 00:00",1083,6,"SB_NS",2,"South",101,0,NA,16691,20,96
"3175","23/02/18 01:00",1083,1,"NB_NS",1,"North",32,0,NA,15634,0,32
"3176","23/02/18 01:00",1083,2,"NB_MID",1,"North",67,0,NA,16679,15,66
"3177","23/02/18 01:00",1083,3,"NB_OS",1,"North",6,0,NA,17269,0,6
"3178","23/02/18 01:00",1083,4,"SB_OS",2,"South",13,0,NA,17992,0,12
"3179","23/02/18 01:00",1083,5,"SB_MID",2,"South",56,0,NA,17436,36,53
"3180","23/02/18 01:00",1083,6,"SB_NS",2,"South",54,0,NA,16276,56,51
"3181","23/02/18 02:00",1083,1,"NB_NS",1,"North",29,0,NA,15661,138,25
"3182","23/02/18 02:00",1083,2,"NB_MID",1,"North",36,0,NA,16821,83,33
"3183","23/02/18 02:00",1083,3,"NB_OS",1,"North",7,0,NA,16587,0,7
"3184","23/02/18 02:00",1083,4,"SB_OS",2,"South",6,0,NA,15787,167,5
"3185","23/02/18 02:00",1083,5,"SB_MID",2,"South",38,0,NA,18480,26,37
"3186","23/02/18 02:00",1083,6,"SB_NS",2,"South",51,0,NA,15975,78,47
"3187","23/02/18 03:00",1083,1,"NB_NS",1,"North",32,0,NA,17352,94,29
"3188","23/02/18 03:00",1083,2,"NB_MID",1,"North",26,0,NA,16143,0,25
"3189","23/02/18 03:00",1083,3,"NB_OS",1,"North",8,0,NA,16424,0,8
"3190","23/02/18 03:00",1083,4,"SB_OS",2,"South",7,0,NA,17182,0,6
"3191","23/02/18 03:00",1083,5,"SB_MID",2,"South",38,0,NA,16981,79,31
"3192","23/02/18 03:00",1083,6,"SB_NS",2,"South",38,0,NA,16857,132,33
"3193","23/02/18 04:00",1083,1,"NB_NS",1,"North",50,0,NA,15572,40,48
"3194","23/02/18 04:00",1083,2,"NB_MID",1,"North",54,0,NA,16698,56,51
"3195","23/02/18 04:00",1083,3,"NB_OS",1,"North",16,0,NA,18368,0,16
"3196","23/02/18 04:00",1083,4,"SB_OS",2,"South",11,0,NA,15758,182,9
"3197","23/02/18 04:00",1083,5,"SB_MID",2,"South",47,0,NA,17701,21,45
"3198","23/02/18 04:00",1083,6,"SB_NS",2,"South",76,0,NA,16685,105,68
"3199","23/02/18 05:00",1083,1,"NB_NS",1,"North",154,0,NA,15904,39,144
"3200","23/02/18 05:00",1083,2,"NB_MID",1,"North",142,0,NA,16481,77,128
"3201","23/02/18 05:00",1083,3,"NB_OS",1,"North",54,0,NA,17459,37,51
"3202","23/02/18 05:00",1083,4,"SB_OS",2,"South",42,0,NA,16832,24,38
"3203","23/02/18 05:00",1083,5,"SB_MID",2,"South",101,0,NA,18460,30,95
"3204","23/02/18 05:00",1083,6,"SB_NS",2,"South",122,0,NA,16997,82,110
"3205","23/02/18 06:00",1083,1,"NB_NS",1,"North",316,0,NA,14752,38,290
"3206","23/02/18 06:00",1083,2,"NB_MID",1,"North",417,0,NA,15261,65,388
"3207","23/02/18 06:00",1083,3,"NB_OS",1,"North",374,0,NA,15713,29,362
"3208","23/02/18 06:00",1083,4,"SB_OS",2,"South",216,0,NA,17707,9,205
"3209","23/02/18 06:00",1083,5,"SB_MID",2,"South",257,0,NA,17363,35,239
"3210","23/02/18 06:00",1083,6,"SB_NS",2,"South",330,0,NA,16589,70,301
"3211","23/02/18 07:00",1083,1,"NB_NS",1,"North",757,0,NA,12700,36,708
"3212","23/02/18 07:00",1083,2,"NB_MID",1,"North",1013,0,NA,11803,27,976
"3213","23/02/18 07:00",1083,3,"NB_OS",1,"North",1123,0,NA,11434,32,1083
"3214","23/02/18 07:00",1083,4,"SB_OS",2,"South",493,0,NA,16562,26,467
"3215","23/02/18 07:00",1083,5,"SB_MID",2,"South",533,0,NA,16170,30,497
"3216","23/02/18 07:00",1083,6,"SB_NS",2,"South",833,0,NA,15191,43,780
"3217","23/02/18 08:00",1083,1,"NB_NS",1,"North",730,0,NA,12747,40,685
"3218","23/02/18 08:00",1083,2,"NB_MID",1,"North",908,0,NA,12414,40,865
"3219","23/02/18 08:00",1083,3,"NB_OS",1,"North",956,0,NA,12787,23,929
"3220","23/02/18 08:00",1083,4,"SB_OS",2,"South",585,0,NA,15681,27,551
"3221","23/02/18 08:00",1083,5,"SB_MID",2,"South",610,0,NA,14939,46,565
"3222","23/02/18 08:00",1083,6,"SB_NS",2,"South",894,0,NA,14257,62,820
"3223","23/02/18 09:00",1083,1,"NB_NS",1,"North",643,0,NA,13522,65,586
"3224","23/02/18 09:00",1083,2,"NB_MID",1,"North",789,0,NA,14205,49,744
"3225","23/02/18 09:00",1083,3,"NB_OS",1,"North",777,0,NA,14569,32,750
"3226","23/02/18 09:00",1083,4,"SB_OS",2,"South",446,0,NA,16481,18,430
"3227","23/02/18 09:00",1083,5,"SB_MID",2,"South",513,0,NA,15826,62,463
"3228","23/02/18 09:00",1083,6,"SB_NS",2,"South",711,0,NA,15090,75,638
"3229","23/02/18 10:00",1083,1,"NB_NS",1,"North",591,0,NA,13884,66,540
"3230","23/02/18 10:00",1083,2,"NB_MID",1,"North",613,0,NA,14728,57,565
"3231","23/02/18 10:00",1083,3,"NB_OS",1,"North",482,0,NA,15647,33,463
"3232","23/02/18 10:00",1083,4,"SB_OS",2,"South",441,0,NA,16463,27,415
"3233","23/02/18 10:00",1083,5,"SB_MID",2,"South",504,0,NA,15917,73,450
"3234","23/02/18 10:00",1083,6,"SB_NS",2,"South",647,0,NA,15012,70,588
"3235","23/02/18 11:00",1083,1,"NB_NS",1,"North",629,0,NA,13748,64,572
"3236","23/02/18 11:00",1083,2,"NB_MID",1,"North",699,0,NA,14640,63,644
"3237","23/02/18 11:00",1083,3,"NB_OS",1,"North",549,0,NA,15493,29,532
"3238","23/02/18 11:00",1083,4,"SB_OS",2,"South",499,0,NA,16065,30,475
"3239","23/02/18 11:00",1083,5,"SB_MID",2,"South",582,0,NA,15592,48,536
"3240","23/02/18 11:00",1083,6,"SB_NS",2,"South",686,0,NA,14964,66,623
"3241","23/02/18 12:00",1083,1,"NB_NS",1,"North",610,0,NA,13698,64,549
"3242","23/02/18 12:00",1083,2,"NB_MID",1,"North",680,0,NA,14901,46,644
"3243","23/02/18 12:00",1083,3,"NB_OS",1,"North",610,0,NA,15599,31,586
"3244","23/02/18 12:00",1083,4,"SB_OS",2,"South",593,0,NA,16232,32,560
"3245","23/02/18 12:00",1083,5,"SB_MID",2,"South",644,0,NA,15589,45,596
"3246","23/02/18 12:00",1083,6,"SB_NS",2,"South",793,0,NA,14757,50,737
"3247","23/02/18 13:00",1083,1,"NB_NS",1,"North",640,0,NA,13595,41,593
"3248","23/02/18 13:00",1083,2,"NB_MID",1,"North",697,0,NA,14567,65,644
"3249","23/02/18 13:00",1083,3,"NB_OS",1,"North",613,0,NA,15457,26,593
"3250","23/02/18 13:00",1083,4,"SB_OS",2,"South",572,0,NA,16048,23,543
"3251","23/02/18 13:00",1083,5,"SB_MID",2,"South",647,0,NA,15643,32,602
"3252","23/02/18 13:00",1083,6,"SB_NS",2,"South",827,0,NA,14469,52,773
"3253","23/02/18 14:00",1083,1,"NB_NS",1,"North",692,0,NA,13508,56,638
"3254","23/02/18 14:00",1083,2,"NB_MID",1,"North",610,0,NA,14405,48,576
"3255","23/02/18 14:00",1083,3,"NB_OS",1,"North",564,0,NA,15161,37,535
"3256","23/02/18 14:00",1083,4,"SB_OS",2,"South",677,0,NA,16078,22,648
"3257","23/02/18 14:00",1083,5,"SB_MID",2,"South",720,0,NA,15353,29,673
"3258","23/02/18 14:00",1083,6,"SB_NS",2,"South",990,0,NA,14440,53,920
"3259","23/02/18 15:00",1083,1,"NB_NS",1,"North",782,0,NA,13009,65,708
"3260","23/02/18 15:00",1083,2,"NB_MID",1,"North",650,0,NA,14371,46,616
"3261","23/02/18 15:00",1083,3,"NB_OS",1,"North",649,0,NA,14935,25,632
"3262","23/02/18 15:00",1083,4,"SB_OS",2,"South",723,0,NA,16141,12,695
"3263","23/02/18 15:00",1083,5,"SB_MID",2,"South",757,0,NA,14944,25,720
