"","X.1","X","date","time","Cosit","LaneNumber","LaneDescription","LaneDirection","DirectionDescription","Volume","Flags","Flag.Text","AvgSpeed","PmlHGV","Class2Volume"
"1",1,1,"01/02/18","00:00",1083,1,"NB_NS",1,"North",80,0,NA,15837,100,69
"2",2,2,"01/02/18","00:00",1083,2,"NB_MID",1,"North",104,0,NA,16651,106,91
"3",3,3,"01/02/18","00:00",1083,3,"NB_OS",1,"North",19,0,NA,16023,0,19
"4",4,7,"01/02/18","01:00",1083,1,"NB_NS",1,"North",53,0,NA,16336,75,49
"5",5,8,"01/02/18","01:00",1083,2,"NB_MID",1,"North",60,0,NA,17370,50,57
"6",6,9,"01/02/18","01:00",1083,3,"NB_OS",1,"North",8,0,NA,16563,0,8
"7",7,13,"01/02/18","02:00",1083,1,"NB_NS",1,"North",28,0,NA,16280,250,21
"8",8,14,"01/02/18","02:00",1083,2,"NB_MID",1,"North",42,0,NA,16832,143,35
"9",9,15,"01/02/18","02:00",1083,3,"NB_OS",1,"North",3,0,NA,17222,0,3
"10",10,19,"01/02/18","03:00",1083,1,"NB_NS",1,"North",51,0,NA,17195,137,44
"11",11,20,"01/02/18","03:00",1083,2,"NB_MID",1,"North",26,0,NA,16934,192,20
"12",12,21,"01/02/18","03:00",1083,3,"NB_OS",1,"North",8,0,NA,15972,0,8
"13",13,25,"01/02/18","04:00",1083,1,"NB_NS",1,"North",67,0,NA,16725,224,52
"14",14,26,"01/02/18","04:00",1083,2,"NB_MID",1,"North",60,0,NA,16903,83,54
"15",15,27,"01/02/18","04:00",1083,3,"NB_OS",1,"North",19,0,NA,16857,0,19
"16",16,31,"01/02/18","05:00",1083,1,"NB_NS",1,"North",186,0,NA,16217,54,172
"17",17,32,"01/02/18","05:00",1083,2,"NB_MID",1,"North",163,0,NA,16512,67,148
"18",18,33,"01/02/18","05:00",1083,3,"NB_OS",1,"North",67,0,NA,18731,15,66
"19",19,37,"01/02/18","06:00",1083,1,"NB_NS",1,"North",343,0,NA,14947,50,315
"20",20,38,"01/02/18","06:00",1083,2,"NB_MID",1,"North",511,0,NA,15284,33,489
"21",21,39,"01/02/18","06:00",1083,3,"NB_OS",1,"North",420,0,NA,15632,10,415
"22",22,43,"01/02/18","07:00",1083,1,"NB_NS",1,"North",827,0,NA,11091,28,783
"23",23,44,"01/02/18","07:00",1083,2,"NB_MID",1,"North",1097,0,NA,9314,24,1060
"24",24,45,"01/02/18","07:00",1083,3,"NB_OS",1,"North",1124,0,NA,9381,36,1077
"25",25,49,"01/02/18","08:00",1083,1,"NB_NS",1,"North",940,0,NA,8839,26,898
"26",26,50,"01/02/18","08:00",1083,2,"NB_MID",1,"North",892,0,NA,7278,35,851
"27",27,51,"01/02/18","08:00",1083,3,"NB_OS",1,"North",953,0,NA,7883,34,906
"28",28,55,"01/02/18","09:00",1083,1,"NB_NS",1,"North",662,0,NA,12809,59,604
"29",29,56,"01/02/18","09:00",1083,2,"NB_MID",1,"North",906,0,NA,13091,43,845
"30",30,57,"01/02/18","09:00",1083,3,"NB_OS",1,"North",906,0,NA,13637,22,881
"31",31,61,"01/02/18","10:00",1083,1,"NB_NS",1,"North",565,0,NA,13795,55,516
"32",32,62,"01/02/18","10:00",1083,2,"NB_MID",1,"North",645,0,NA,14363,78,587
"33",33,63,"01/02/18","10:00",1083,3,"NB_OS",1,"North",558,0,NA,15245,38,534
"34",34,67,"01/02/18","11:00",1083,1,"NB_NS",1,"North",583,0,NA,13521,63,532
"35",35,68,"01/02/18","11:00",1083,2,"NB_MID",1,"North",607,0,NA,14571,61,559
"36",36,69,"01/02/18","11:00",1083,3,"NB_OS",1,"North",511,0,NA,15343,29,490
"37",37,73,"01/02/18","12:00",1083,1,"NB_NS",1,"North",640,0,NA,13678,66,581
"38",38,74,"01/02/18","12:00",1083,2,"NB_MID",1,"North",660,0,NA,14564,52,614
"39",39,75,"01/02/18","12:00",1083,3,"NB_OS",1,"North",553,0,NA,15641,27,535
"40",40,79,"01/02/18","13:00",1083,1,"NB_NS",1,"North",617,0,NA,13983,68,556
"41",41,80,"01/02/18","13:00",1083,2,"NB_MID",1,"North",634,0,NA,15071,36,605
"42",42,81,"01/02/18","13:00",1083,3,"NB_OS",1,"North",479,0,NA,15611,44,449
"43",43,85,"01/02/18","14:00",1083,1,"NB_NS",1,"North",683,0,NA,13324,119,586
"44",44,86,"01/02/18","14:00",1083,2,"NB_MID",1,"North",567,0,NA,14767,65,520
"45",45,87,"01/02/18","14:00",1083,3,"NB_OS",1,"North",488,0,NA,15608,57,458
"46",46,91,"01/02/18","15:00",1083,1,"NB_NS",1,"North",805,0,NA,12802,92,713
"47",47,92,"01/02/18","15:00",1083,2,"NB_MID",1,"North",604,0,NA,14066,63,554
"48",48,93,"01/02/18","15:00",1083,3,"NB_OS",1,"North",598,0,NA,14843,37,572
"49",49,97,"01/02/18","16:00",1083,1,"NB_NS",1,"North",951,0,NA,11290,47,888
"50",50,98,"01/02/18","16:00",1083,2,"NB_MID",1,"North",702,0,NA,13344,34,666
"51",51,99,"01/02/18","16:00",1083,3,"NB_OS",1,"North",785,0,NA,13980,22,762
"52",52,103,"01/02/18","17:00",1083,1,"NB_NS",1,"North",1017,0,NA,10643,28,975
"53",53,104,"01/02/18","17:00",1083,2,"NB_MID",1,"North",775,0,NA,12687,14,755
"54",54,105,"01/02/18","17:00",1083,3,"NB_OS",1,"North",887,0,NA,13279,16,868
"55",55,109,"01/02/18","18:00",1083,1,"NB_NS",1,"North",816,0,NA,11318,31,774
"56",56,110,"01/02/18","18:00",1083,2,"NB_MID",1,"North",736,0,NA,12886,18,717
"57",57,111,"01/02/18","18:00",1083,3,"NB_OS",1,"North",723,0,NA,14130,15,712
"58",58,115,"01/02/18","19:00",1083,1,"NB_NS",1,"North",462,0,NA,14618,15,445
"59",59,116,"01/02/18","19:00",1083,2,"NB_MID",1,"North",468,0,NA,15073,9,460
"60",60,117,"01/02/18","19:00",1083,3,"NB_OS",1,"North",412,0,NA,15620,10,406
"61",61,121,"01/02/18","20:00",1083,1,"NB_NS",1,"North",380,0,NA,14934,32,358
"62",62,122,"01/02/18","20:00",1083,2,"NB_MID",1,"North",379,0,NA,15723,24,366
"63",63,123,"01/02/18","20:00",1083,3,"NB_OS",1,"North",293,0,NA,15966,3,292
"64",64,127,"01/02/18","21:00",1083,1,"NB_NS",1,"North",259,0,NA,14826,15,250
"65",65,128,"01/02/18","21:00",1083,2,"NB_MID",1,"North",289,0,NA,15996,7,285
"66",66,129,"01/02/18","21:00",1083,3,"NB_OS",1,"North",166,0,NA,16884,12,164
"67",67,133,"01/02/18","22:00",1083,1,"NB_NS",1,"North",181,0,NA,15327,33,170
"68",68,134,"01/02/18","22:00",1083,2,"NB_MID",1,"North",206,0,NA,15848,10,204
"69",69,135,"01/02/18","22:00",1083,3,"NB_OS",1,"North",120,0,NA,16572,25,117
"70",70,139,"01/02/18","23:00",1083,1,"NB_NS",1,"North",116,0,NA,15802,43,108
"71",71,140,"01/02/18","23:00",1083,2,"NB_MID",1,"North",140,0,NA,16542,36,131
"72",72,141,"01/02/18","23:00",1083,3,"NB_OS",1,"North",58,0,NA,17649,0,57
"73",73,145,"02/02/18","00:00",1083,1,"NB_NS",1,"North",54,0,NA,16533,74,49
"74",74,146,"02/02/18","00:00",1083,2,"NB_MID",1,"North",127,0,NA,16168,16,124
"75",75,147,"02/02/18","00:00",1083,3,"NB_OS",1,"North",31,0,NA,16962,0,31
"76",76,151,"02/02/18","01:00",1083,1,"NB_NS",1,"North",42,0,NA,15807,71,37
"77",77,152,"02/02/18","01:00",1083,2,"NB_MID",1,"North",69,0,NA,16457,29,67
"78",78,153,"02/02/18","01:00",1083,3,"NB_OS",1,"North",19,0,NA,17354,0,19
"79",79,157,"02/02/18","02:00",1083,1,"NB_NS",1,"North",21,0,NA,15225,0,21
"80",80,158,"02/02/18","02:00",1083,2,"NB_MID",1,"North",46,0,NA,17228,22,45
"81",81,159,"02/02/18","02:00",1083,3,"NB_OS",1,"North",9,0,NA,16173,0,9
"82",82,163,"02/02/18","03:00",1083,1,"NB_NS",1,"North",28,0,NA,16389,0,28
"83",83,164,"02/02/18","03:00",1083,2,"NB_MID",1,"North",39,0,NA,16574,51,37
"84",84,165,"02/02/18","03:00",1083,3,"NB_OS",1,"North",9,0,NA,18086,0,9
"85",85,169,"02/02/18","04:00",1083,1,"NB_NS",1,"North",48,0,NA,16852,21,47
"86",86,170,"02/02/18","04:00",1083,2,"NB_MID",1,"North",42,0,NA,16468,24,41
"87",87,171,"02/02/18","04:00",1083,3,"NB_OS",1,"North",16,0,NA,16979,0,16
"88",88,175,"02/02/18","05:00",1083,1,"NB_NS",1,"North",158,0,NA,16384,38,147
"89",89,176,"02/02/18","05:00",1083,2,"NB_MID",1,"North",141,0,NA,16791,85,129
"90",90,177,"02/02/18","05:00",1083,3,"NB_OS",1,"North",59,0,NA,18056,51,56
"91",91,181,"02/02/18","06:00",1083,1,"NB_NS",1,"North",332,0,NA,14855,33,307
"92",92,182,"02/02/18","06:00",1083,2,"NB_MID",1,"North",451,0,NA,15519,58,421
"93",93,183,"02/02/18","06:00",1083,3,"NB_OS",1,"North",414,0,NA,15903,22,401
"94",94,187,"02/02/18","07:00",1083,1,"NB_NS",1,"North",792,0,NA,11574,32,741
"95",95,188,"02/02/18","07:00",1083,2,"NB_MID",1,"North",1087,0,NA,9788,34,1038
"96",96,189,"02/02/18","07:00",1083,3,"NB_OS",1,"North",1126,0,NA,9609,20,1097
"97",97,193,"02/02/18","08:00",1083,1,"NB_NS",1,"North",804,0,NA,10399,42,758
"98",98,194,"02/02/18","08:00",1083,2,"NB_MID",1,"North",942,0,NA,9490,41,891
"99",99,195,"02/02/18","08:00",1083,3,"NB_OS",1,"North",995,0,NA,9594,38,948
"100",100,199,"02/02/18","09:00",1083,1,"NB_NS",1,"North",653,0,NA,13299,46,605
"101",101,200,"02/02/18","09:00",1083,2,"NB_MID",1,"North",816,0,NA,13762,48,762
"102",102,201,"02/02/18","09:00",1083,3,"NB_OS",1,"North",823,0,NA,14219,41,786
"103",103,205,"02/02/18","10:00",1083,1,"NB_NS",1,"North",552,0,NA,13797,83,491
"104",104,206,"02/02/18","10:00",1083,2,"NB_MID",1,"North",595,0,NA,14847,54,551
"105",105,207,"02/02/18","10:00",1083,3,"NB_OS",1,"North",521,0,NA,15627,38,498
"106",106,211,"02/02/18","11:00",1083,1,"NB_NS",1,"North",579,0,NA,13601,62,524
"107",107,212,"02/02/18","11:00",1083,2,"NB_MID",1,"North",644,0,NA,14775,43,607
"108",108,213,"02/02/18","11:00",1083,3,"NB_OS",1,"North",514,0,NA,15790,45,491
"109",109,217,"02/02/18","12:00",1083,1,"NB_NS",1,"North",590,0,NA,13537,61,537
"110",110,218,"02/02/18","12:00",1083,2,"NB_MID",1,"North",696,0,NA,14720,45,652
"111",111,219,"02/02/18","12:00",1083,3,"NB_OS",1,"North",612,0,NA,15436,26,590
"112",112,223,"02/02/18","13:00",1083,1,"NB_NS",1,"North",633,0,NA,13610,58,576
"113",113,224,"02/02/18","13:00",1083,2,"NB_MID",1,"North",662,0,NA,14709,54,609
"114",114,225,"02/02/18","13:00",1083,3,"NB_OS",1,"North",534,0,NA,15513,36,512
"115",115,229,"02/02/18","14:00",1083,1,"NB_NS",1,"North",676,0,NA,13510,53,626
"116",116,230,"02/02/18","14:00",1083,2,"NB_MID",1,"North",588,0,NA,14763,51,545
"117",117,231,"02/02/18","14:00",1083,3,"NB_OS",1,"North",560,0,NA,15442,43,535
"118",118,235,"02/02/18","15:00",1083,1,"NB_NS",1,"North",749,0,NA,12743,72,674
"119",119,236,"02/02/18","15:00",1083,2,"NB_MID",1,"North",600,0,NA,13962,32,574
"120",120,237,"02/02/18","15:00",1083,3,"NB_OS",1,"North",660,0,NA,14701,36,633
"121",121,241,"02/02/18","16:00",1083,1,"NB_NS",1,"North",894,0,NA,9314,45,834
"122",122,242,"02/02/18","16:00",1083,2,"NB_MID",1,"North",817,0,NA,10472,31,784
"123",123,243,"02/02/18","16:00",1083,3,"NB_OS",1,"North",997,0,NA,10888,31,961
"124",124,247,"02/02/18","17:00",1083,1,"NB_NS",1,"North",924,0,NA,10395,26,881
"125",125,248,"02/02/18","17:00",1083,2,"NB_MID",1,"North",834,0,NA,11780,18,806
"126",126,249,"02/02/18","17:00",1083,3,"NB_OS",1,"North",890,0,NA,12447,13,873
"127",127,253,"02/02/18","18:00",1083,1,"NB_NS",1,"North",654,0,NA,13454,23,630
"128",128,254,"02/02/18","18:00",1083,2,"NB_MID",1,"North",608,0,NA,13998,15,595
"129",129,255,"02/02/18","18:00",1083,3,"NB_OS",1,"North",594,0,NA,14723,10,588
"130",130,259,"02/02/18","19:00",1083,1,"NB_NS",1,"North",400,0,NA,14424,25,382
"131",131,260,"02/02/18","19:00",1083,2,"NB_MID",1,"North",477,0,NA,15204,8,467
"132",132,261,"02/02/18","19:00",1083,3,"NB_OS",1,"North",387,0,NA,15786,5,384
"133",133,265,"02/02/18","20:00",1083,1,"NB_NS",1,"North",342,0,NA,15399,15,334
"134",134,266,"02/02/18","20:00",1083,2,"NB_MID",1,"North",402,0,NA,15826,5,396
"135",135,267,"02/02/18","20:00",1083,3,"NB_OS",1,"North",266,0,NA,16400,8,263
"136",136,271,"02/02/18","21:00",1083,1,"NB_NS",1,"North",230,0,NA,15265,22,219
"137",137,272,"02/02/18","21:00",1083,2,"NB_MID",1,"North",298,0,NA,16093,20,291
"138",138,273,"02/02/18","21:00",1083,3,"NB_OS",1,"North",172,0,NA,16428,12,169
"139",139,277,"02/02/18","22:00",1083,1,"NB_NS",1,"North",220,0,NA,15780,41,207
"140",140,278,"02/02/18","22:00",1083,2,"NB_MID",1,"North",319,0,NA,15640,19,312
"141",141,279,"02/02/18","22:00",1083,3,"NB_OS",1,"North",169,0,NA,17326,18,162
"142",142,283,"02/02/18","23:00",1083,1,"NB_NS",1,"North",143,0,NA,15068,35,132
"143",143,284,"02/02/18","23:00",1083,2,"NB_MID",1,"North",234,0,NA,16295,9,232
"144",144,285,"02/02/18","23:00",1083,3,"NB_OS",1,"North",119,0,NA,17078,8,118
"145",145,289,"03/02/18","00:00",1083,1,"NB_NS",1,"North",106,0,NA,16095,38,101
"146",146,290,"03/02/18","00:00",1083,2,"NB_MID",1,"North",188,0,NA,16096,16,185
"147",147,291,"03/02/18","00:00",1083,3,"NB_OS",1,"North",66,0,NA,16944,0,66
"148",148,295,"03/02/18","01:00",1083,1,"NB_NS",1,"North",64,0,NA,15100,0,63
"149",149,296,"03/02/18","01:00",1083,2,"NB_MID",1,"North",127,0,NA,16428,0,124
"150",150,297,"03/02/18","01:00",1083,3,"NB_OS",1,"North",27,0,NA,17284,0,27
"151",151,301,"03/02/18","02:00",1083,1,"NB_NS",1,"North",66,0,NA,16376,61,60
"152",152,302,"03/02/18","02:00",1083,2,"NB_MID",1,"North",136,0,NA,16998,7,133
"153",153,303,"03/02/18","02:00",1083,3,"NB_OS",1,"North",23,0,NA,17923,0,23
"154",154,307,"03/02/18","03:00",1083,1,"NB_NS",1,"North",37,0,NA,15833,27,35
"155",155,308,"03/02/18","03:00",1083,2,"NB_MID",1,"North",87,0,NA,16408,11,86
"156",156,309,"03/02/18","03:00",1083,3,"NB_OS",1,"North",14,0,NA,19107,0,14
"157",157,313,"03/02/18","04:00",1083,1,"NB_NS",1,"North",39,0,NA,16895,103,35
"158",158,314,"03/02/18","04:00",1083,2,"NB_MID",1,"North",93,0,NA,16980,32,88
"159",159,315,"03/02/18","04:00",1083,3,"NB_OS",1,"North",11,0,NA,16768,0,11
"160",160,319,"03/02/18","05:00",1083,1,"NB_NS",1,"North",77,0,NA,16266,52,73
"161",161,320,"03/02/18","05:00",1083,2,"NB_MID",1,"North",104,0,NA,16763,19,102
"162",162,321,"03/02/18","05:00",1083,3,"NB_OS",1,"North",21,0,NA,17116,0,21
"163",163,325,"03/02/18","06:00",1083,1,"NB_NS",1,"North",127,0,NA,16605,47,116
"164",164,326,"03/02/18","06:00",1083,2,"NB_MID",1,"North",146,0,NA,16927,68,134
"165",165,327,"03/02/18","06:00",1083,3,"NB_OS",1,"North",80,0,NA,17219,25,76
"166",166,331,"03/02/18","07:00",1083,1,"NB_NS",1,"North",185,0,NA,16251,70,168
"167",167,332,"03/02/18","07:00",1083,2,"NB_MID",1,"North",227,0,NA,16360,26,218
"168",168,333,"03/02/18","07:00",1083,3,"NB_OS",1,"North",187,0,NA,16606,43,179
"169",169,337,"03/02/18","08:00",1083,1,"NB_NS",1,"North",299,0,NA,14609,20,280
"170",170,338,"03/02/18","08:00",1083,2,"NB_MID",1,"North",416,0,NA,15460,29,400
"171",171,339,"03/02/18","08:00",1083,3,"NB_OS",1,"North",389,0,NA,16218,28,378
"172",172,343,"03/02/18","09:00",1083,1,"NB_NS",1,"North",480,0,NA,13984,35,443
"173",173,344,"03/02/18","09:00",1083,2,"NB_MID",1,"North",605,0,NA,14859,33,579
"174",174,345,"03/02/18","09:00",1083,3,"NB_OS",1,"North",502,0,NA,15672,14,495
"175",175,349,"03/02/18","10:00",1083,1,"NB_NS",1,"North",601,0,NA,13646,23,573
"176",176,350,"03/02/18","10:00",1083,2,"NB_MID",1,"North",653,0,NA,14578,28,630
"177",177,351,"03/02/18","10:00",1083,3,"NB_OS",1,"North",548,0,NA,15138,15,539
"178",178,355,"03/02/18","11:00",1083,1,"NB_NS",1,"North",697,0,NA,12985,19,666
"179",179,356,"03/02/18","11:00",1083,2,"NB_MID",1,"North",834,0,NA,13886,22,807
"180",180,357,"03/02/18","11:00",1083,3,"NB_OS",1,"North",726,0,NA,14688,12,714
"181",181,361,"03/02/18","12:00",1083,1,"NB_NS",1,"North",809,0,NA,12498,15,778
"182",182,362,"03/02/18","12:00",1083,2,"NB_MID",1,"North",978,0,NA,12146,17,947
"183",183,363,"03/02/18","12:00",1083,3,"NB_OS",1,"North",944,0,NA,12190,11,927
"184",184,367,"03/02/18","13:00",1083,1,"NB_NS",1,"North",959,0,NA,9783,8,934
"185",185,368,"03/02/18","13:00",1083,2,"NB_MID",1,"North",1036,0,NA,7104,17,1002
"186",186,369,"03/02/18","13:00",1083,3,"NB_OS",1,"North",922,0,NA,7021,31,881
"187",187,373,"03/02/18","14:00",1083,1,"NB_NS",1,"North",855,0,NA,8873,22,821
"188",188,374,"03/02/18","14:00",1083,2,"NB_MID",1,"North",870,0,NA,9035,23,840
"189",189,375,"03/02/18","14:00",1083,3,"NB_OS",1,"North",907,0,NA,9175,15,888
"190",190,379,"03/02/18","15:00",1083,1,"NB_NS",1,"North",567,0,NA,13684,18,542
"191",191,380,"03/02/18","15:00",1083,2,"NB_MID",1,"North",608,0,NA,14635,16,589
"192",192,381,"03/02/18","15:00",1083,3,"NB_OS",1,"North",517,0,NA,15447,14,510
"193",193,385,"03/02/18","16:00",1083,1,"NB_NS",1,"North",570,0,NA,13865,18,545
"194",194,386,"03/02/18","16:00",1083,2,"NB_MID",1,"North",509,0,NA,14767,8,498
"195",195,387,"03/02/18","16:00",1083,3,"NB_OS",1,"North",496,0,NA,15386,14,489
"196",196,391,"03/02/18","17:00",1083,1,"NB_NS",1,"North",432,0,NA,12279,9,413
"197",197,392,"03/02/18","17:00",1083,2,"NB_MID",1,"North",407,0,NA,12526,12,397
"198",198,393,"03/02/18","17:00",1083,3,"NB_OS",1,"North",373,0,NA,12484,21,360
"199",199,397,"03/02/18","18:00",1083,1,"NB_NS",1,"North",426,0,NA,13725,12,416
"200",200,398,"03/02/18","18:00",1083,2,"NB_MID",1,"North",451,0,NA,14783,16,441
"201",201,399,"03/02/18","18:00",1083,3,"NB_OS",1,"North",371,0,NA,15119,8,367
"202",202,403,"03/02/18","19:00",1083,1,"NB_NS",1,"North",373,0,NA,14456,8,363
"203",203,404,"03/02/18","19:00",1083,2,"NB_MID",1,"North",431,0,NA,15151,12,420
"204",204,405,"03/02/18","19:00",1083,3,"NB_OS",1,"North",326,0,NA,16230,9,322
"205",205,409,"03/02/18","20:00",1083,1,"NB_NS",1,"North",253,0,NA,14922,16,246
"206",206,410,"03/02/18","20:00",1083,2,"NB_MID",1,"North",328,0,NA,15486,12,323
"207",207,411,"03/02/18","20:00",1083,3,"NB_OS",1,"North",224,0,NA,16042,4,222
"208",208,415,"03/02/18","21:00",1083,1,"NB_NS",1,"North",221,0,NA,14739,14,215
"209",209,416,"03/02/18","21:00",1083,2,"NB_MID",1,"North",303,0,NA,15849,10,297
"210",210,417,"03/02/18","21:00",1083,3,"NB_OS",1,"North",139,0,NA,16009,0,138
"211",211,421,"03/02/18","22:00",1083,1,"NB_NS",1,"North",199,0,NA,15500,0,194
"212",212,422,"03/02/18","22:00",1083,2,"NB_MID",1,"North",245,0,NA,15832,12,240
"213",213,423,"03/02/18","22:00",1083,3,"NB_OS",1,"North",122,0,NA,16576,8,121
"214",214,427,"03/02/18","23:00",1083,1,"NB_NS",1,"North",165,0,NA,15702,18,157
"215",215,428,"03/02/18","23:00",1083,2,"NB_MID",1,"North",229,0,NA,15944,17,224
"216",216,429,"03/02/18","23:00",1083,3,"NB_OS",1,"North",114,0,NA,16905,18,111
"217",217,433,"04/02/18","00:00",1083,1,"NB_NS",1,"North",105,0,NA,16106,10,104
"218",218,434,"04/02/18","00:00",1083,2,"NB_MID",1,"North",206,0,NA,16452,5,203
"219",219,435,"04/02/18","00:00",1083,3,"NB_OS",1,"North",60,0,NA,17431,17,58
"220",220,439,"04/02/18","01:00",1083,1,"NB_NS",1,"North",115,0,NA,15729,43,110
"221",221,440,"04/02/18","01:00",1083,2,"NB_MID",1,"North",168,0,NA,16959,0,166
"222",222,441,"04/02/18","01:00",1083,3,"NB_OS",1,"North",44,0,NA,17443,23,43
"223",223,445,"04/02/18","02:00",1083,1,"NB_NS",1,"North",90,0,NA,15809,33,85
"224",224,446,"04/02/18","02:00",1083,2,"NB_MID",1,"North",149,0,NA,16683,0,148
"225",225,447,"04/02/18","02:00",1083,3,"NB_OS",1,"North",41,0,NA,18489,0,41
"226",226,451,"04/02/18","03:00",1083,1,"NB_NS",1,"North",53,0,NA,15713,19,51
"227",227,452,"04/02/18","03:00",1083,2,"NB_MID",1,"North",127,0,NA,16947,39,122
"228",228,453,"04/02/18","03:00",1083,3,"NB_OS",1,"North",20,0,NA,18986,0,20
"229",229,457,"04/02/18","04:00",1083,1,"NB_NS",1,"North",49,0,NA,15981,0,49
"230",230,458,"04/02/18","04:00",1083,2,"NB_MID",1,"North",113,0,NA,16964,0,112
"231",231,459,"04/02/18","04:00",1083,3,"NB_OS",1,"North",15,0,NA,19056,0,15
"232",232,463,"04/02/18","05:00",1083,1,"NB_NS",1,"North",62,0,NA,16228,16,60
"233",233,464,"04/02/18","05:00",1083,2,"NB_MID",1,"North",93,0,NA,16897,11,91
"234",234,465,"04/02/18","05:00",1083,3,"NB_OS",1,"North",31,0,NA,17446,0,31
"235",235,469,"04/02/18","06:00",1083,1,"NB_NS",1,"North",98,0,NA,16412,31,94
"236",236,470,"04/02/18","06:00",1083,2,"NB_MID",1,"North",89,0,NA,17372,11,87
"237",237,471,"04/02/18","06:00",1083,3,"NB_OS",1,"North",36,0,NA,17932,0,36
"238",238,475,"04/02/18","07:00",1083,1,"NB_NS",1,"North",81,0,NA,16166,0,80
"239",239,476,"04/02/18","07:00",1083,2,"NB_MID",1,"North",137,0,NA,16535,15,132
"240",240,477,"04/02/18","07:00",1083,3,"NB_OS",1,"North",65,0,NA,15761,0,65
"241",241,481,"04/02/18","08:00",1083,1,"NB_NS",1,"North",134,0,NA,15607,45,123
"242",242,482,"04/02/18","08:00",1083,2,"NB_MID",1,"North",212,0,NA,15856,52,197
"243",243,483,"04/02/18","08:00",1083,3,"NB_OS",1,"North",124,0,NA,16624,16,121
"244",244,487,"04/02/18","09:00",1083,1,"NB_NS",1,"North",249,0,NA,14739,8,242
"245",245,488,"04/02/18","09:00",1083,2,"NB_MID",1,"North",382,0,NA,15696,10,372
"246",246,489,"04/02/18","09:00",1083,3,"NB_OS",1,"North",278,0,NA,16378,18,273
"247",247,493,"04/02/18","10:00",1083,1,"NB_NS",1,"North",390,0,NA,14366,13,376
"248",248,494,"04/02/18","10:00",1083,2,"NB_MID",1,"North",532,0,NA,15078,17,519
"249",249,495,"04/02/18","10:00",1083,3,"NB_OS",1,"North",395,0,NA,16029,3,394
"250",250,499,"04/02/18","11:00",1083,1,"NB_NS",1,"North",543,0,NA,13708,17,525
"251",251,500,"04/02/18","11:00",1083,2,"NB_MID",1,"North",540,0,NA,14745,11,527
"252",252,501,"04/02/18","11:00",1083,3,"NB_OS",1,"North",467,0,NA,15461,6,463
"253",253,505,"04/02/18","12:00",1083,1,"NB_NS",1,"North",573,0,NA,13785,10,559
"254",254,506,"04/02/18","12:00",1083,2,"NB_MID",1,"North",679,0,NA,14532,12,659
"255",255,507,"04/02/18","12:00",1083,3,"NB_OS",1,"North",608,0,NA,15016,8,602
"256",256,511,"04/02/18","13:00",1083,1,"NB_NS",1,"North",605,0,NA,13882,8,593
"257",257,512,"04/02/18","13:00",1083,2,"NB_MID",1,"North",637,0,NA,14326,5,625
"258",258,513,"04/02/18","13:00",1083,3,"NB_OS",1,"North",570,0,NA,15156,12,561
"259",259,517,"04/02/18","14:00",1083,1,"NB_NS",1,"North",561,0,NA,14079,14,542
"260",260,518,"04/02/18","14:00",1083,2,"NB_MID",1,"North",612,0,NA,14942,16,599
"261",261,519,"04/02/18","14:00",1083,3,"NB_OS",1,"North",528,0,NA,15568,9,522
"262",262,523,"04/02/18","15:00",1083,1,"NB_NS",1,"North",525,0,NA,14102,8,508
"263",263,524,"04/02/18","15:00",1083,2,"NB_MID",1,"North",532,0,NA,15211,11,518
"264",264,525,"04/02/18","15:00",1083,3,"NB_OS",1,"North",472,0,NA,15768,4,468
"265",265,529,"04/02/18","16:00",1083,1,"NB_NS",1,"North",501,0,NA,14288,8,489
"266",266,530,"04/02/18","16:00",1083,2,"NB_MID",1,"North",479,0,NA,15009,13,469
"267",267,531,"04/02/18","16:00",1083,3,"NB_OS",1,"North",493,0,NA,15416,8,488
"268",268,535,"04/02/18","17:00",1083,1,"NB_NS",1,"North",434,0,NA,14158,16,416
"269",269,536,"04/02/18","17:00",1083,2,"NB_MID",1,"North",470,0,NA,15040,2,460
"270",270,537,"04/02/18","17:00",1083,3,"NB_OS",1,"North",401,0,NA,15720,5,398
"271",271,541,"04/02/18","18:00",1083,1,"NB_NS",1,"North",342,0,NA,14622,12,330
"272",272,542,"04/02/18","18:00",1083,2,"NB_MID",1,"North",404,0,NA,15129,15,391
"273",273,543,"04/02/18","18:00",1083,3,"NB_OS",1,"North",350,0,NA,15633,23,342
"274",274,547,"04/02/18","19:00",1083,1,"NB_NS",1,"North",286,0,NA,15196,14,274
"275",275,548,"04/02/18","19:00",1083,2,"NB_MID",1,"North",317,0,NA,15443,3,312
"276",276,549,"04/02/18","19:00",1083,3,"NB_OS",1,"North",259,0,NA,16121,27,251
"277",277,553,"04/02/18","20:00",1083,1,"NB_NS",1,"North",211,0,NA,15090,14,203
"278",278,554,"04/02/18","20:00",1083,2,"NB_MID",1,"North",281,0,NA,16033,4,277
"279",279,555,"04/02/18","20:00",1083,3,"NB_OS",1,"North",177,0,NA,15953,17,174
"280",280,559,"04/02/18","21:00",1083,1,"NB_NS",1,"North",189,0,NA,15631,32,178
"281",281,560,"04/02/18","21:00",1083,2,"NB_MID",1,"North",214,0,NA,16391,23,207
"282",282,561,"04/02/18","21:00",1083,3,"NB_OS",1,"North",132,0,NA,16431,8,130
"283",283,565,"04/02/18","22:00",1083,1,"NB_NS",1,"North",138,0,NA,15314,14,126
